Date;Return_incD;Return_excD
19290301;0.012684;0.011722
19290302;-0.002485;-0.002485
19290304;-0.009581;-0.009581
19290305;-0.006141;-0.006141
19290306;-0.015736;-0.015736
19290307;0.008879;0.008851
19290308;0.005311;0.004981
19290309;-0.000058;-0.000058
19290311;-0.014263;-0.014594
19290312;0.001842;0.001741
19290313;0.009303;0.009155
19290314;0.018566;0.018467
19290315;0.012574;0.012476
19290316;0.001343;0.001343
19290318;-0.003675;-0.003846
19290319;0.000251;0.000251
19290320;-0.000605;-0.000713
19290321;-0.004433;-0.004433
19290322;-0.013459;-0.013582
19290323;-0.01166;-0.01166
19290325;-0.027122;-0.027205
19290326;-0.005027;-0.005027
19290327;0.027967;0.027967
19290328;0.017733;0.016919
19290401;-0.024886;-0.024986
19290402;0.011397;0.011397
19290403;-0.011189;-0.011223
19290404;0.016308;0.016308
19290405;-0.009829;-0.009904
19290406;0.001783;0.001783
19290408;-0.009443;-0.009443
19290409;-0.00809;-0.008189
19290410;0.005579;0.005579
19290411;0.011609;0.011567
19290412;0.004034;0.003714
19290413;-0.000769;-0.000769
19290415;-0.006971;-0.007076
19290416;0.001698;0.001698
19290417;0.010627;0.010627
19290418;0.003346;0.003346
19290419;-0.000457;-0.000672
19290420;0.001793;0.001793
19290422;0.009106;0.009106
19290423;0.005697;0.005697
19290424;-0.00271;-0.002726
19290425;-0.004114;-0.004286
19290426;-0.00168;-0.001779
19290427;0.003699;0.003699
19290429;-0.004991;-0.004991
19290430;0.01897;0.018915
19290501;0.002134;0.001791
19290502;0.004067;0.004067
19290503;0.008649;0.008445
19290504;0.004074;0.004074
19290506;-0.005741;-0.005741
19290507;-0.008814;-0.008814
19290508;0.003274;0.003274
19290509;-0.006408;-0.006408
19290510;0.012529;0.012134
19290511;-0.003113;-0.003113
19290513;-0.022415;-0.022415
19290514;0.011427;0.011412
19290515;-0.003992;-0.004239
19290516;0.004053;0.004053
19290517;0.006053;0.004742
19290518;-0.001638;-0.001638
19290520;-0.02214;-0.022192
19290521;0.004412;0.004412
19290522;-0.03561;-0.03561
19290523;0.021194;0.021194
19290524;-0.006212;-0.006742
19290525;-0.003376;-0.003376
19290527;-0.031794;-0.031817
19290528;0.016278;0.016278
19290529;0.00285;0.002781
19290531;0.010111;0.008335
19290601;0.005407;0.005407
19290603;0.013549;0.013454
19290604;0.012692;0.012692
19290605;-0.002444;-0.00246
19290606;0.001628;0.001628
19290607;-0.004252;-0.00469
19290608;-0.003595;-0.003595
19290610;-0.005666;-0.00573
19290611;0.006247;0.006139
19290612;0.001049;0.00093
19290613;0.014444;0.014294
19290614;0.002989;0.002944
19290615;0.004913;0.004913
19290617;0.013666;0.013666
19290618;0.001161;0.001008
19290619;-0.00364;-0.00364
19290620;0.005177;0.005072
19290621;0.00751;0.007038
19290622;0.003635;0.003635
19290624;-0.003002;-0.003175
19290625;0.010725;0.01059
19290626;0.005565;0.005565
19290627;0.000954;0.000954
19290628;0.011601;0.011104
19290629;0.007072;0.007072
19290701;0.006476;0.006349
19290702;0.011211;0.011211
19290703;0.004665;0.004665
19290705;0.004677;0.00461
19290706;0.001504;0.001504
19290708;-0.00005;-0.00005
19290709;-0.002022;-0.00209
19290710;-0.003025;-0.003062
19290711;0.000972;0.000827
19290712;0.01115;0.010616
19290713;0.005666;0.005666
19290715;-0.004173;-0.004441
19290716;0.005954;0.005954
19290717;0.002674;0.002674
19290718;-0.002604;-0.002604
19290719;0.004898;0.004685
19290720;0.002486;0.002486
19290722;-0.01177;-0.01177
19290723;0.011106;0.011106
19290724;-0.006548;-0.006649
19290725;0.004084;0.004084
19290726;-0.005176;-0.005342
19290727;-0.004898;-0.004898
19290729;-0.012059;-0.012059
19290730;0.011401;0.011401
19290731;0.01283;0.012782
19290801;0.006199;0.005853
19290802;0.010379;0.010379
19290803;0.007066;0.007066
19290805;-0.007673;-0.0077
19290806;-0.004332;-0.004332
19290807;-0.009909;-0.009909
19290808;0.011025;0.011025
19290809;-0.037095;-0.037492
19290810;0.018221;0.018221
19290812;0.014411;0.014377
19290813;0.008833;0.008833
19290814;0.00274;0.00274
19290815;0.001952;0.001727
19290816;0.019043;0.018236
19290817;0.000866;0.000866
19290819;0.008665;0.008665
19290820;0.005249;0.005205
19290821;-0.004307;-0.004307
19290822;0.00787;0.007575
19290823;0.008847;0.008793
19290824;0.00176;0.00176
19290826;-0.001406;-0.001538
19290827;0.000642;0.000618
19290828;-0.000935;-0.000935
19290829;0.010078;0.00921
19290830;0.01409;0.013389
19290903;0.004059;0.003848
19290904;-0.004068;-0.004068
19290905;-0.021725;-0.021738
19290906;0.026151;0.025698
19290907;0.002076;0.002076
19290909;-0.006794;-0.006805
19290910;-0.018163;-0.018214
19290911;0.012412;0.012324
19290912;-0.009998;-0.010076
19290913;0.00475;0.004684
19290914;0.003348;0.003348
19290916;0.011357;0.011357
19290917;-0.008281;-0.008281
19290918;0.003242;0.003105
19290919;0.000933;0.000933
19290920;-0.009681;-0.009988
19290921;-0.000167;-0.000167
19290923;-0.000527;-0.000625
19290924;-0.017798;-0.017798
19290925;-0.000185;-0.000299
19290926;0.009479;0.009479
19290927;-0.026623;-0.02692
19290928;0.005324;0.005324
19290930;-0.009333;-0.009544
19291001;-0.005373;-0.005392
19291002;0.007182;0.007182
19291003;-0.039776;-0.039924
19291004;-0.009187;-0.00925
19291005;0.043471;0.043471
19291007;0.016165;0.016165
19291008;-0.003717;-0.003717
19291009;-0.001827;-0.001889
19291010;0.016502;0.016502
19291011;-0.002035;-0.002569
19291014;-0.006896;-0.00695
19291015;-0.006857;-0.007118
19291016;-0.033015;-0.033015
19291017;0.013985;0.01395
19291018;-0.027051;-0.027199
19291019;-0.027712;-0.027712
19291021;-0.00955;-0.00955
19291022;0.019355;0.019355
19291023;-0.05668;-0.05668
19291024;-0.029268;-0.029379
19291025;0.013605;0.013594
19291026;-0.00651;-0.00651
19291028;-0.116829;-0.116829
19291029;-0.100325;-0.100325
19291030;0.123304;0.123304
19291031;0.052862;0.052173
19291104;-0.050072;-0.050105
19291106;-0.096956;-0.096956
19291107;0.035012;0.034934
19291108;-0.007748;-0.008207
19291111;-0.057667;-0.058098
19291112;-0.056034;-0.056034
19291113;-0.055732;-0.055732
19291114;0.087221;0.087221
19291115;0.053923;0.053035
19291118;-0.010362;-0.010362
19291119;0.029029;0.029029
19291120;0.025766;0.025704
19291121;0.023353;0.023353
19291122;-0.008056;-0.009552
19291125;-0.011627;-0.011846
19291126;-0.026755;-0.026755
19291127;0.012354;0.01025
19291202;0.000403;-0.000347
19291203;0.03152;0.03152
19291204;0.018418;0.018332
19291205;-0.006986;-0.007004
19291206;0.025783;0.025294
19291207;0.011448;0.011448
19291209;-0.011374;-0.01142
19291210;0.007885;0.007885
19291211;-0.009436;-0.009555
19291212;-0.051141;-0.051271
19291213;0.024329;0.024193
19291214;0.0124;0.0124
19291216;-0.026979;-0.027328
19291217;0.009116;0.009116
19291218;-0.005114;-0.005353
19291219;-0.025524;-0.025524
19291220;-0.031593;-0.032071
19291221;0.018841;0.018841
19291223;-0.014303;-0.014374
19291224;0.004933;0.004836
19291226;0.022003;0.021439
19291227;-0.002172;-0.002172
19291228;-0.006603;-0.006603
19291230;0.009967;0.00989
19291231;0.026592;0.026154
19300102;-0.012124;-0.012246
19300103;0.006346;0.006205
19300104;0.006794;0.006794
19300106;-0.000267;-0.000267
19300107;-0.00829;-0.00829
19300108;-0.000221;-0.000221
19300109;0.014497;0.014497
19300110;-0.003083;-0.003589
19300111;-0.00449;-0.00449
19300113;0.004564;0.004564
19300114;0.001854;0.001854
19300115;0.004154;0.003706
19300116;-0.006964;-0.00701
19300117;-0.008559;-0.008925
19300118;0.003491;0.003491
19300120;0.00128;0.001099
19300121;0.008851;0.008851
19300122;0.001177;0.001177
19300123;0.010405;0.010405
19300124;0.008616;0.008465
19300125;0.007905;0.007905
19300127;0.001188;0.001188
19300128;-0.007195;-0.007214
19300129;0.011736;0.011736
19300130;0.00405;0.00405
19300131;0.013914;0.013288
19300201;0.00603;0.00603
19300203;-0.006466;-0.006466
19300204;0.010116;0.010116
19300205;0.012598;0.012563
19300206;-0.009147;-0.009147
19300207;-0.001565;-0.00199
19300208;0.009039;0.009039
19300210;-0.000786;-0.001058
19300211;0.006238;0.0062
19300213;0.00042;0.000401
19300214;0.002718;0.001013
19300215;-0.009603;-0.009603
19300217;0.004936;0.004936
19300218;0.001818;0.001762
19300219;-0.009011;-0.009011
19300220;-0.01882;-0.01882
19300221;0.012874;0.012874
19300224;-0.010711;-0.010884
19300225;0.000075;0.000075
19300226;0.017608;0.017608
19300227;0.002215;0.001771
19300228;0.006182;0.004882
19300301;0.006135;0.006135
19300303;-0.003131;-0.003348
19300304;0.006464;0.006404
19300305;-0.007045;-0.007062
19300306;0.008695;0.008695
19300307;0.001227;0.000419
19300308;0.000084;0.000084
19300310;0.00275;0.00254
19300311;0.002315;0.0022
19300312;-0.010606;-0.010606
19300313;0.004843;0.004796
19300314;-0.010346;-0.010732
19300315;-0.005422;-0.005422
19300317;0.014779;0.014779
19300318;0.010101;0.009882
19300319;0.005394;0.005394
19300320;0.00535;0.005025
19300321;0.00598;0.005833
19300322;-0.010234;-0.010234
19300324;0.009117;0.009117
19300325;0.000289;0.000289
19300326;0.013715;0.013715
19300327;-0.002678;-0.002678
19300328;0.01155;0.01126
19300329;0.008699;0.008699
19300331;0.002757;0.002657
19300401;0.008767;0.008622
19300402;-0.010622;-0.010622
19300403;0.002824;0.002824
19300404;0.013818;0.013746
19300405;0.006789;0.006789
19300407;-0.004832;-0.004832
19300408;-0.005359;-0.005451
19300409;0.014543;0.014543
19300410;0.001582;0.001458
19300411;-0.002776;-0.003254
19300412;0.000915;0.000915
19300414;-0.005878;-0.005958
19300415;0.001751;0.001751
19300416;-0.007787;-0.007884
19300417;0.007495;0.007049
19300421;-0.017439;-0.017605
19300422;0.007979;0.007979
19300423;0.001767;0.001767
19300424;-0.007947;-0.007971
19300425;-0.000579;-0.000686
19300426;0.001233;0.001233
19300428;-0.024317;-0.024317
19300429;-0.001655;-0.001655
19300430;0.006305;0.006233
19300501;-0.023516;-0.023844
19300502;-0.027565;-0.027746
19300503;-0.029132;-0.029132
19300505;0.006002;0.005992
19300506;0.027909;0.027909
19300507;-0.013111;-0.013111
19300508;0.003974;0.003974
19300509;0.013037;0.011447
19300510;0.018035;0.018035
19300512;-0.00244;-0.002512
19300513;0.01284;0.01284
19300514;0.00547;0.00547
19300515;-0.014744;-0.015012
19300516;0.005034;0.004657
19300517;-0.00027;-0.00027
19300519;-0.020017;-0.020017
19300520;0.003705;0.00365
19300521;-0.003824;-0.003824
19300522;0.002571;0.002571
19300523;0.008639;0.008639
19300524;0.007162;0.007162
19300526;0.00162;0.001455
19300527;-0.000091;-0.000091
19300528;0.00506;0.00506
19300529;0.004487;0.003237
19300602;-0.003043;-0.00368
19300603;-0.009026;-0.009026
19300604;0.003373;0.003373
19300605;-0.014741;-0.014816
19300606;-0.01518;-0.015478
19300607;-0.020257;-0.020257
19300609;-0.027127;-0.027317
19300610;0.026734;0.026665
19300611;-0.03318;-0.033415
19300612;-0.002868;-0.003222
19300613;0.005953;0.005894
19300614;-0.019794;-0.019794
19300616;-0.054009;-0.054018
19300617;0.000788;0.000788
19300618;-0.032733;-0.032981
19300619;0.044609;0.044609
19300620;-0.023272;-0.024196
19300621;-0.027455;-0.027455
19300623;0.020303;0.020303
19300624;-0.033531;-0.033749
19300625;0.006577;0.006503
19300626;0.024345;0.024345
19300627;-0.010785;-0.011136
19300628;0.004027;0.004027
19300630;0.0284;0.028274
19300701;-0.009536;-0.009794
19300702;0.010158;0.01005
19300703;-0.009538;-0.009625
19300707;-0.019192;-0.019192
19300708;0.006249;0.006249
19300709;0.015007;0.015007
19300710;0.024617;0.024554
19300711;-0.009649;-0.010022
19300712;0.017936;0.017936
19300714;0.019522;0.019522
19300715;-0.001219;-0.001563
19300716;0.006888;0.006888
19300717;0.004875;0.00483
19300718;0.008531;0.008009
19300719;-0.009114;-0.009114
19300721;-0.027821;-0.027821
19300722;0.018304;0.018304
19300723;0.01491;0.01491
19300724;-0.012156;-0.012293
19300725;0.005139;0.004927
19300726;0.00959;0.00959
19300728;0.005445;0.005425
19300729;-0.008858;-0.008858
19300730;-0.025162;-0.025162
19300731;0.005737;0.005655
19300801;-0.004822;-0.005199
19300802;0.006417;0.006417
19300804;0.012933;0.012933
19300805;-0.000053;-0.000074
19300806;-0.014772;-0.014772
19300807;-0.007098;-0.007098
19300808;-0.036153;-0.036825
19300809;-0.00074;-0.00074
19300811;0.008464;0.008464
19300812;-0.024741;-0.024741
19300813;0.012097;0.012097
19300814;0.001015;0.001015
19300815;0.026554;0.024244
19300816;-0.001172;-0.001172
19300818;-0.005288;-0.005288
19300819;0.008113;0.008005
19300820;0.006369;0.006308
19300821;-0.007691;-0.007691
19300822;0.003862;0.003862
19300823;0.006216;0.006216
19300825;-0.009827;-0.010015
19300826;0.014098;0.014098
19300827;0.007055;0.007055
19300828;-0.001175;-0.001175
19300829;0.014188;0.013199
19300902;0.000978;0.000021
19300903;-0.010051;-0.010051
19300904;-0.006432;-0.006625
19300905;0.014813;0.014458
19300906;0.01418;0.01418
19300908;-0.000392;-0.000701
19300909;0.006052;0.006005
19300910;0.004079;0.004079
19300911;-0.00648;-0.006673
19300912;-0.009446;-0.009657
19300913;-0.000624;-0.000624
19300915;-0.012123;-0.012188
19300916;0.001274;0.001274
19300917;0.00277;0.00277
19300918;-0.011239;-0.01148
19300919;-0.015947;-0.016756
19300920;0.002728;0.002728
19300922;-0.026812;-0.026812
19300923;0.01244;0.01244
19300924;-0.015445;-0.015445
19300925;-0.017612;-0.017683
19300926;-0.015767;-0.016121
19300927;-0.006439;-0.006439
19300929;-0.023181;-0.023181
19300930;-0.011903;-0.012272
19301001;0.044032;0.04384
19301002;-0.012804;-0.012804
19301003;0.011015;0.010922
19301004;-0.00998;-0.00998
19301006;-0.031593;-0.031593
19301007;0.001904;0.001904
19301008;-0.011289;-0.011289
19301009;-0.038252;-0.038252
19301010;0.024755;0.02423
19301011;-0.025144;-0.025144
19301014;0.015241;0.015241
19301015;0.015534;0.015283
19301016;-0.017005;-0.01706
19301017;-0.038584;-0.038847
19301018;-0.01089;-0.01089
19301020;0.034523;0.034125
19301021;-0.02816;-0.02816
19301022;-0.007966;-0.007966
19301023;0.011866;0.011866
19301024;0.034793;0.034603
19301025;-0.005534;-0.005534
19301027;0.007115;0.007115
19301028;0.005193;0.005193
19301029;-0.016305;-0.016305
19301030;-0.011804;-0.011804
19301031;-0.021527;-0.022429
19301101;0.007693;0.007693
19301103;0.002685;0.002685
19301105;-0.028376;-0.028402
19301106;0.001222;0.001222
19301107;-0.033585;-0.033741
19301108;-0.012989;-0.012989
19301110;-0.020732;-0.021212
19301111;0.014496;0.014496
19301112;0.021168;0.021168
19301113;0.025932;0.025932
19301114;0.023007;0.020252
19301115;0.008896;0.008896
19301117;-0.031912;-0.031912
19301118;0.009255;0.009255
19301119;0.021277;0.021277
19301120;-0.003921;-0.004025
19301121;0.01659;0.01659
19301122;-0.012519;-0.012519
19301124;0.002341;0.002341
19301125;-0.012002;-0.012002
19301126;-0.014122;-0.014122
19301128;-0.013376;-0.014351
19301129;0.012191;0.012191
19301201;0.014817;0.013339
19301202;0.008659;0.008659
19301203;-0.016179;-0.016179
19301204;-0.015218;-0.015463
19301205;0.00153;0.000559
19301206;-0.012686;-0.012686
19301208;-0.016794;-0.017163
19301209;0.00043;0.000366
19301210;-0.01473;-0.01473
19301211;-0.011366;-0.011577
19301212;-0.007836;-0.008084
19301213;-0.026657;-0.026657
19301215;-0.006771;-0.006781
19301216;-0.031625;-0.031625
19301217;0.04385;0.04385
19301218;0.009772;0.009435
19301219;0.015068;0.013812
19301220;-0.001975;-0.001975
19301222;-0.032315;-0.032315
19301223;0.006456;0.00636
19301224;0.012927;0.012853
19301226;-0.020855;-0.021605
19301227;-0.006191;-0.006191
19301229;-0.002669;-0.002669
19301230;0.023653;0.023653
19301231;0.016406;0.015982
19310102;0.035288;0.035053
19310103;0.015947;0.015947
19310105;-0.010387;-0.010387
19310106;0.013925;0.013925
19310107;-0.000265;-0.000265
19310108;0.007962;0.007855
19310109;-0.007987;-0.008391
19310110;0.005119;0.005119
19310112;-0.020351;-0.020351
19310113;-0.01093;-0.01093
19310114;0.010264;0.010264
19310115;-0.02212;-0.022661
19310116;0.013343;0.012983
19310117;-0.006367;-0.006367
19310119;-0.005958;-0.00617
19310120;0.021162;0.020841
19310121;0.001414;0.001414
19310122;0.018071;0.018013
19310123;0.02131;0.02127
19310124;-0.00879;-0.00879
19310126;0.007861;0.007835
19310127;-0.004556;-0.004556
19310128;-0.018974;-0.019117
19310129;0.010031;0.010031
19310130;0.002127;0.001869
19310131;-0.006264;-0.006264
19310202;0.00449;0.003828
19310203;0.004995;0.004995
19310204;0.005109;0.005109
19310205;-0.007062;-0.007062
19310206;0.002922;0.002334
19310207;0.014541;0.014541
19310209;0.025211;0.025159
19310210;0.016844;0.016324
19310211;0.002724;0.002724
19310213;-0.006751;-0.008136
19310214;-0.001817;-0.001817
19310216;0.013467;0.012602
19310217;-0.016359;-0.016359
19310218;0.00843;0.008357
19310219;0.013371;0.013371
19310220;0.013339;0.013339
19310221;0.013881;0.013881
19310224;0.014082;0.013867
19310225;-0.011997;-0.011997
19310226;0.009929;0.009929
19310227;-0.006819;-0.007802
19310228;-0.00587;-0.00587
19310302;-0.023458;-0.02451
19310303;-0.000421;-0.000421
19310304;-0.009697;-0.009928
19310305;0.018965;0.01883
19310306;-0.019918;-0.020521
19310307;0.019;0.019
19310309;0.00578;0.005592
19310310;-0.002544;-0.002544
19310311;-0.013078;-0.013265
19310312;-0.005362;-0.005672
19310313;-0.005504;-0.006011
19310314;0.012322;0.012322
19310316;0.013948;0.013948
19310317;-0.012288;-0.012288
19310318;0.012612;0.012294
19310319;0.010281;0.010281
19310320;0.004484;0.003779
19310321;-0.008973;-0.008973
19310323;-0.007204;-0.007204
19310324;0.007382;0.007382
19310325;-0.004418;-0.004418
19310326;-0.01379;-0.01379
19310327;-0.017854;-0.017921
19310328;-0.021144;-0.021144
19310330;-0.010701;-0.010701
19310331;0.001958;0.00166
19310401;-0.009717;-0.009857
19310402;-0.004319;-0.00439
19310404;0.013602;0.013602
19310406;-0.009727;-0.009727
19310407;-0.012784;-0.012928
19310408;0.01197;0.011843
19310409;-0.007415;-0.00746
19310410;0.003427;0.003243
19310411;0.000721;0.000721
19310413;0.014333;0.014333
19310414;-0.012652;-0.012652
19310415;-0.019818;-0.020026
19310416;-0.01103;-0.01103
19310417;-0.014299;-0.014728
19310418;0.009802;0.009802
19310420;0.004328;0.00375
19310421;-0.026092;-0.026092
19310422;-0.020819;-0.020819
19310423;0.004967;0.004564
19310424;0.001665;0.001483
19310425;-0.022455;-0.022455
19310427;-0.012789;-0.012789
19310428;-0.00602;-0.00602
19310429;-0.01947;-0.01947
19310430;0.050154;0.050035
19310501;-0.028099;-0.028979
19310502;0.010083;0.010083
19310504;0.017143;0.017091
19310505;-0.008075;-0.008075
19310506;0.004027;0.003963
19310507;-0.005449;-0.005449
19310508;0.032152;0.031909
19310509;-0.01458;-0.01458
19310511;-0.001799;-0.001856
19310512;-0.011002;-0.011529
19310513;-0.003929;-0.003929
19310514;-0.02286;-0.022895
19310515;-0.012304;-0.014887
19310516;-0.008429;-0.008429
19310518;-0.036721;-0.036721
19310519;0.001633;0.001633
19310520;-0.00462;-0.004712
19310521;0.013803;0.013803
19310522;0.003639;0.003639
19310523;-0.007772;-0.007772
19310525;-0.032659;-0.032659
19310526;0.001282;0.001282
19310527;-0.011242;-0.011242
19310528;0.002748;0.002454
19310529;-0.02225;-0.023
19310601;-0.046339;-0.048337
19310602;-0.014599;-0.01493
19310603;0.076836;0.076836
19310604;0.034058;0.034058
19310605;-0.008552;-0.009167
19310606;-0.027673;-0.027673
19310608;0.036041;0.035782
19310609;-0.015249;-0.015274
19310610;0.028507;0.028392
19310611;0.004668;0.00447
19310612;0.003931;0.003739
19310613;-0.002018;-0.002018
19310615;-0.008709;-0.008709
19310616;0.002253;0.002253
19310617;-0.011514;-0.011514
19310618;-0.017748;-0.018314
19310619;-0.00486;-0.005541
19310620;0.061111;0.061111
19310622;0.042355;0.042355
19310623;-0.014903;-0.014903
19310624;0.046448;0.046448
